Date;Activity;Details;Time;Involved People
25/10/2020;Eat;;01:28:04;
25/10/2020;College;Summarize ASI;01:35:44;
26/10/2020;Sleep;;08:26:08;
26/10/2020;College;Organize;00:21:14;
26/10/2020;Eat;;00:39:14;
26/10/2020;College;Summarize ASI;01:46:51;
26/10/2020;Eat;;01:34:22;
26/10/2020;College;Summarize ASI;01:31:17;
26/10/2020;College;Theoretical exam 2 ASI;02:09:21;
26/10/2020;Eat;;00:24:14;
26/10/2020;College;Practice SSL;01:04:14;
26/10/2020;Eat;;00:54:48;
26/10/2020;College;Practice SSL;00:22:44;
27/10/2020;Sleep;;08:27:15;
27/10/2020;College;Practice SSL;00:16:43;
27/10/2020;Eat;;00:37:08;
27/10/2020;Training;;00:21:07;
27/10/2020;College;Practice SSL;01:08:52;
27/10/2020;Eat;;00:34:36;
27/10/2020;College;Practice SSL;02:32:52;
27/10/2020;College,Training,Eat,English;Virtual classes PPR;03:42:08;
27/10/2020;College;Summarize SSL;01:36:57;
28/10/2020;Videogames,Eat;;01:02:14;
28/10/2020;Sleep;;07:36:55;
28/10/2020;Eat;;01:18:14;
28/10/2020;College;Exam 2 SSL;02:15:00;
28/10/2020;Eat;;00:58:55;
28/10/2020;College;Practice ASI;01:25:17;
28/10/2020;Artificial intelligence study;;00:53:08;
28/10/2020;Eat;;00:36:00;
28/10/2020;Artificial intelligence study,English;;01:27:56;
28/10/2020;Eat;;00:30:00;
28/10/2020;Artificial intelligence study;;00:06:07;
28/10/2020;Videogames;;00:36:00;
29/10/2020;Sleep;;08:00:00;
29/10/2020;College;Project SSL;02:21:42;
29/10/2020;Eat,College;Project SSL;00:50:32;
29/10/2020;College;TPI SSLProject SSL;02:07:07;
29/10/2020;Videogames;;00:17:52;
29/10/2020;College,Eat;;01:42:33;
29/10/2020;Videogames,Eat;;00:13:02;
29/10/2020;College;Project SSL;01:38:04;
29/10/2020;College;Exam 3 ASI;02:49:56;
30/10/2020;Eat,Videogames;;01:17:03;
30/10/2020;Sleep;;08:38:42;
30/10/2020;College;Project SSL;02:20:09;
30/10/2020;Eat;;00:33:44;
30/10/2020;College;Project SSL;01:09:25;
30/10/2020;College;Recuperative Project AED;02:32:08;
30/10/2020;College,Eat;Virtual classes PPR;02:34:54;
30/10/2020;College;Recuperative Project AED;00:41:35;
31/10/2020;Sleep;;08:31:20;
31/10/2020;College;Recuperative Project AED;01:48:39;
31/10/2020;Eat,Videogames;;00:53:40;
31/10/2020;College;Exam 2 PPR;02:37:40;
31/10/2020;College;Practice PPR;01:49:45;
31/10/2020;Eat,Videogames;;01:10:26;
31/10/2020;Shower;;00:13:50;
31/10/2020;College;Project 3 PPR;02:48:14;
01/11/2020;Eat,Videogames;;01:25:18;
01/11/2020;Sleep;;08:39:11;
01/11/2020;College;Project 3 PPR;01:31:07;
01/11/2020;Eat;;00:45:47;
01/11/2020;College;Project 3 PPR;00:28:54;
01/11/2020;Eat;;00:43:35;
01/11/2020;College;Project 3 PPR;04:13:16;
01/11/2020;Eat;;01:13:21;
01/11/2020;College;Project 3 PPR;00:44:16;
01/11/2020;Videogames;;00:21:32;
01/11/2020;Artificial intelligence study;;00:10:05;
02/11/2020;Sleep;;07:53:15;
02/11/2020;College;Project 3 PPR;00:43:06;
02/11/2020;Eat;;00:55:51;
02/11/2020;College;Project 3 PPR;04:12:53;
02/11/2020;Eat;;01:00:20;
02/11/2020;College;Project 3 PPR;01:54:03;
02/11/2020;College;Project SSL;00:44:49;
02/11/2020;College,Eat;Summarize ASI;01:05:37;
02/11/2020;Videogames;;00:14:54;
03/11/2020;Sleep;;08:09:51;
03/11/2020;College;Summarize PPR;01:30:00;
03/11/2020;Eat;;01:34:30;
03/11/2020;Videogames;;00:10:39;
03/11/2020;College;Summarize ASI;00:27:50;
03/11/2020;Eat;;00:49:01;
03/11/2020;College;Survey 5 y 6 PPR;00:46:28;
03/11/2020;Videogames;;00:24:03;
03/11/2020;College;Summarize SSL;01:23:46;
03/11/2020;Eat,Videogames;;01:22:24;
03/11/2020;College;Summarize ASI;01:09:56;
04/11/2020;Videogames;;00:49:12;
04/11/2020;Sleep;;08:12:04;
04/11/2020;Shower;;00:29:53;
04/11/2020;College;Project 3 PPR;00:45:44;
04/11/2020;Eat;;01:36:32;
04/11/2020;College;Project 3 PPR;02:28:46;
04/11/2020;Eat;;01:24:02;
04/11/2020;College;Project 3 PPR;01:50:42;
04/11/2020;Eat;;00:33:57;
05/11/2020;College;Project 3 PPR;00:40:52;
05/11/2020;Sleep;;08:17:33;
05/11/2020;College;Project 3 PPR;01:21:13;
05/11/2020;Eat;;00:33:00;
05/11/2020;College;Project 3 PPR;02:27:16;
05/11/2020;College,Training;Virtual classes SSL;00:44:18;
05/11/2020;Eat;;00:44:39;
05/11/2020;College;Project 3 PPR;02:21:52;
05/11/2020;College;Virtual classes ASI;01:03:56;
05/11/2020;College;Project 3 PPR;00:17:52;
05/11/2020;Eat;;00:55:48;
05/11/2020;College;Project 3 PPR;00:19:02;
06/11/2020;Videogames;;00:48:00;
06/11/2020;Sleep;;08:43:31;
06/11/2020;College;Project 3 PPR;01:52:29;
06/11/2020;Eat;;00:48:12;
06/11/2020;College;Summarize ASI;03:06:34;
06/11/2020;Eat;;01:09:55;
06/11/2020;College,Training,English;Virtual classes PPR;02:09:10;
06/11/2020;College;Summarize ASI;01:26:43;
07/11/2020;Eat;;00:52:27;
07/11/2020;Sleep;;07:21:00;
07/11/2020;College;Summarize ASI;00:27:56;
07/11/2020;Eat;;00:15:38;
07/11/2020;College;Summarize ASI;01:42:11;
07/11/2020;Eat;;00:40:39;
07/11/2020;College;Summarize ASI;02:35:53;
07/11/2020;Eat;;00:54:27;
07/11/2020;Arrange desktop;;01:18:14;
07/11/2020;College;Summarize ASI;01:03:24;
08/11/2020;Eat,Training;;01:03:30;
08/11/2020;Sleep;;08:05:43;
08/11/2020;Coffee;;00:17:03;
08/11/2020;College;Summarize ASI;01:22:16;
08/11/2020;Shower;;00:49:43;
08/11/2020;Eat;;00:10:21;
08/11/2020;College;Summarize ASI;00:11:33;
08/11/2020;Eat;;02:00:06;
08/11/2020;College;Summarize ASI;02:27:11;
08/11/2020;Training,Eat;;02:20:42;
08/11/2020;College;Summarize ASI;01:33:29;
09/11/2020;Sleep;;08:06:21;
09/11/2020;College;Summarize ASI;02:05:43;
09/11/2020;Eat;;00:37:45;
09/11/2020;College;Summarize ASI,Recuperative exam 1 ASI;03:19:09;
09/11/2020;Training,Shower,Procrastination;;01:35:03;
09/11/2020;College;Organize;00:29:10;
09/11/2020;Eat;;01:20:46;
10/11/2020;Sleep;;08:05:52;
10/11/2020;Pay taxes;;00:13:12;
10/11/2020;College;Summarize SSL;01:01:19;
10/11/2020;Eat;;00:54:00;
10/11/2020;College;Summarize SSL;00:53:56;
10/11/2020;Eat,Procrastination;;00:52:14;
10/11/2020;College;Summarize SSL;01:52:03;
10/11/2020;Eat;;00:57:20;
10/11/2020;College;Virtual classes PPR;02:10:00;
10/11/2020;College;Project ASI,Summarize SSL;00:49:24;
10/11/2020;Eat;;00:48:44;
11/11/2020;Videogames;;00:14:57;
11/11/2020;Sleep;;07:28:18;
11/11/2020;College;;01:50:43;
11/11/2020;Eat,College;Virtual classes SSL;00:49:04;
11/11/2020;Eat,Shower,College;Theoretical recuperative exam 1 SSL;01:40:12;
11/11/2020;Videogames;;00:21:39;
11/11/2020;College;Project ASI,Project 3 PPR;01:00:15;
11/11/2020;Eat;;00:31:19;
12/11/2020;College;;00:39:29;
12/11/2020;Sleep;;07:54:23;
12/11/2020;Videogames,Coffee;;00:28:18;
12/11/2020;College;Summarize ASI;00:55:09;
12/11/2020;Videogames;;00:30:00;
12/11/2020;Shower;;00:16:04;
12/11/2020;College;Summarize ASI;00:40:00;
12/11/2020;Eat;;00:46:18;
12/11/2020;College;Practice ASI;01:55:12;
12/11/2020;Eat;;01:15:00;
12/11/2020;College;Recuperative Exam 3 ASI;02:38:09;
12/11/2020;Relax;;00:23:09;
12/11/2020;College;Project ASI;00:27:41;
13/11/2020;Videogames;;00:14:09;
13/11/2020;Sleep;;07:19:48;
13/11/2020;Videogames;;00:26:58;
13/11/2020;Coffee;;00:17:30;
13/11/2020;College;Project 3 PPR;00:19:46;
13/11/2020;Artificial intelligence study,Economy study;;00:40:00;
13/11/2020;Eat;;00:26:00;
13/11/2020;Artificial intelligence study,Economy study;;01:41:19;
13/11/2020;Eat;;00:30:40;
13/11/2020;Artificial intelligence study;;02:39:15;
13/11/2020;Videogames;;00:28:34;
13/11/2020;Training,Eat;;02:11:09;
13/11/2020;College,Music;Virtual classes PPR;01:07:30;
13/11/2020;Eat;;00:25:42;
13/11/2020;College;Practice PPR;00:25:54;
13/11/2020;Videogames;;00:12:59;
14/11/2020;Sleep;;08:04:59;
14/11/2020;Eat;;01:19:06;
14/11/2020;College;Practice PPR;02:37:25;
14/11/2020;Eat;;00:56:00;
14/11/2020;Videogames,Relax;;00:57:14;
14/11/2020;College;Recuperative exam 2 PPR;01:23:22;
14/11/2020;Artificial intelligence study;;00:50:04;
14/11/2020;Eat;;00:20:16;
14/11/2020;Artificial intelligence study;;02:23:39;
15/11/2020;English;;00:14:38;
15/11/2020;Videogames;;00:24:07;
15/11/2020;Videogames;;08:04:12;
15/11/2020;Eat;;00:30:00;
15/11/2020;Artificial intelligence study;;02:03:25;
15/11/2020;Videogames;;00:35:41;
15/11/2020;Artificial intelligence study;;00:20:42;
15/11/2020;Artificial intelligence study;;01:19:13;
15/11/2020;Artificial intelligence study;;02:24:45;
15/11/2020;Training,Eat;;01:51:03;
15/11/2020;Videogames;;00:19:54;
16/11/2020;Sleep;;07:53:32;
16/11/2020;Eat;;01:10:45;
16/11/2020;Artificial intelligence study;;02:04:09;
16/11/2020;Eat;;01:06:43;
16/11/2020;Artificial intelligence study,English;;04:39:10;
16/11/2020;English;;00:37:43;
16/11/2020;Artificial intelligence study;;00:11:12;
16/11/2020;Eat;;01:00:00;
16/11/2020;Artificial intelligence study;;00:10:07;
17/11/2020;College;;00:20:52;
17/11/2020;Sleep;;08:04:52;
17/11/2020;Artificial intelligence study;;02:10:03;
17/11/2020;Eat;;00:44:19;
17/11/2020;Artificial intelligence study;;02:30:00;
17/11/2020;Training,Eat;;01:30:00;
17/11/2020;Artificial intelligence study,English;;00:52:12;
17/11/2020;Pay multigym;;00:28:31;
17/11/2020;Artificial intelligence study,English;;00:36:27;
17/11/2020;Eat;;01:18:31;
18/11/2020;Videogames;;00:14:47;
18/11/2020;Sleep;;07:41:45;
18/11/2020;Eat;;01:43:41;
18/11/2020;Artificial intelligence study,English;;01:07:39;
18/11/2020;Eat;;00:55:00;
18/11/2020;Artificial intelligence study;;02:50:00;
18/11/2020;Eat;;00:48:37;
18/11/2020;Artificial intelligence study;;00:23:15;
18/11/2020;Assemble multigym;;02:42:47;
18/11/2020;Eat;;00:30:35;
19/11/2020;Sleep;;07:44:03;
19/11/2020;Eat;;01:40:43;
19/11/2020;Artificial intelligence study,English;;01:56:25;
19/11/2020;Eat;;00:42:56;
19/11/2020;Videogames,Relax;;00:46:50;
19/11/2020;English,Videogames;;02:26:37;
19/11/2020;Eat;;01:17:13;
19/11/2020;Videogames,Artificial intelligence study;;00:18:48;
19/11/2020;Shower;;00:35:30;
19/11/2020;Artificial intelligence study;;01:33:31;
20/11/2020;Videogames;;00:35:12;
20/11/2020;Sleep;;07:17:50;
20/11/2020;Artificial intelligence study;;01:42:14;
20/11/2020;Artificial intelligence study;;00:49:46;
20/11/2020;Artificial intelligence study;;02:59:05;
20/11/2020;Eat;;00:36:14;
20/11/2020;Videogames;;00:28:13;
20/11/2020;Training;;01:09:28;
20/11/2020;Videogames;;00:20:00;
21/11/2020;Eat;;01:19:22;
21/11/2020;Sleep;;09:52:14;
21/11/2020;Coffee;;00:08:45;
21/11/2020;Work;;03:10:29;
21/11/2020;Eat;;00:40:00;
21/11/2020;Work;;04:24:53;
21/11/2020;Eat;;00:41:09;
21/11/2020;Work,Artificial intelligence study;;02:19:07;
22/11/2020;Eat;;01:16:18;
22/11/2020;Videogames;;00:12:43;
22/11/2020;Sleep;;07:40:04;
22/11/2020;Eat,Coffee;;00:48:55;
22/11/2020;College;Sumamrize ASI;01:43:29;
22/11/2020;Work;;01:23:03;
22/11/2020;Eat;;01:23:25;
22/11/2020;Work;;01:28:45;
22/11/2020;Videogames;;00:14:22;
22/11/2020;College;Summarize AED;00:27:32;
22/11/2020;Economy study;;01:01:40;
22/11/2020;Training,Eat;;02:12:10;
23/11/2020;Work;;00:40:00;
23/11/2020;Sleep;;07:58:44;
23/11/2020;Eat,Coffee;;01:22:23;
23/11/2020;College;Sumamrize ASI;02:06:34;
23/11/2020;Work;;00:09:35;
23/11/2020;Eat;;01:54:33;
23/11/2020;College;Sumamrize ASI;02:03:26;
23/11/2020;Work;;01:02:03;
23/11/2020;College;Sumamrize ASI;01:18:17;
24/11/2020;Eat;;01:17:24;
24/11/2020;Sleep;;07:28:47;
24/11/2020;College;Sumamrize ASI;00:25:40;
24/11/2020;Eat;;00:40:08;
24/11/2020;College;Sumamrize ASI;01:36:48;
24/11/2020;Work;;00:19:39;
24/11/2020;Eat;;01:01:56;
24/11/2020;Work;;01:54:57;
24/11/2020;College;Sumamrize ASI;01:16:31;
24/11/2020;Training;;01:32:38;
24/11/2020;Eat;;00:08:29;
24/11/2020;College;Sumamrize ASI;00:16:50;
24/11/2020;Eat;;01:10:39;
24/11/2020;Sleep;;08:28:54;
25/11/2020;Eat;;01:27:23;
25/11/2020;College;Sumamrize ASI;01:34:29;
25/11/2020;Eat;;01:15:16;
25/11/2020;College;Sumamrize ASI;03:47:30;
25/11/2020;Eat;;00:35:01;
25/11/2020;Work;;01:05:17;
26/11/2020;Eat;;01:42:42;
26/11/2020;Sleep;;08:30:00;
26/11/2020;Eat;;01:05:19;
26/11/2020;College;Sumamrize ASI;01:53:22;
26/11/2020;Work;;00:10:00;
26/11/2020;Eat;;00:45:47;
26/11/2020;Work;;01:16:00;
26/11/2020;College;Sumamrize ASI;02:10:05;
26/11/2020;Training,Eat;;01:51:12;
26/11/2020;College;Sumamrize ASI;00:53:33;
27/11/2020;Eat;;01:34:23;
27/11/2020;Sleep;;08:19:22;
27/11/2020;Eat;;01:10:00;
27/11/2020;College;Sumamrize ASI;00:45:00;
27/11/2020;College;Sumamrize ASI;01:17:36;
27/11/2020;Eat,Coffee;;01:09:47;
27/11/2020;College;Sumamrize ASI;01:51:18;
27/11/2020;Work;;01:31:22;
27/11/2020;College;Sumamrize ASI;00:45:38;
27/11/2020;Videogames;;00:25:33;
27/11/2020;Eat;;01:18:12;
28/11/2020;Work;;00:17:13;
28/11/2020;Sleep;;07:50:30;
28/11/2020;Eat;;01:11:00;
28/11/2020;College;Sumamrize ASI;01:59:38;
28/11/2020;Videogames;;00:17:28;
28/11/2020;Work;;00:35:00;
28/11/2020;Eat;;00:29:50;
28/11/2020;Work;;01:28:11;
28/11/2020;College;Sumamrize ASI;02:00:03;
28/11/2020;Eat;;01:01:10;
28/11/2020;College;Sumamrize ASI;01:34:35;
29/11/2020;Eat,Serie;;01:48:53;
29/11/2020;Sleep;;08:08:00;
29/11/2020;Coffee;;00:10:44;
29/11/2020;College;Sumamrize ASI;01:34:17;
29/11/2020;Eat;;00:29:51;
29/11/2020;College;Sumamrize ASI;00:45:52;
29/11/2020;Eat;;00:54:05;
29/11/2020;Videogames;;00:14:41;
29/11/2020;College;Sumamrize ASI;01:17:53;
29/11/2020;Eat;;00:20:06;
29/11/2020;College;Sumamrize ASI;02:03:55;
29/11/2020;College;Sumamrize ASI;00:19:39;
29/11/2020;Work;;01:05:09;
29/11/2020;Eat;;00:27:09;
29/11/2020;Work;;00:44:53;
30/11/2020;Feed cats,Order and Cleanliness;;00:42:49;
30/11/2020;Sleep;;07:26:12;
30/11/2020;Eat;;00:46:51;
30/11/2020;College;Sumamrize ASI;01:34:52;
30/11/2020;Eat;;01:22:18;
30/11/2020;College;Final exam ASI;02:32:22;
30/11/2020;College;Final exam ASI;00:25:36;
30/11/2020;Work;;01:41:00;
30/11/2020;Work;;00:08:26;
30/11/2020;Eat;;00:26:00;
30/11/2020;Work;;02:46:47;
30/11/2020;Eat;;00:58:28;
01/12/2020;Sleep;;08:45:00;
01/12/2020;Work;;00:22:06;
01/12/2020;College;Summarize AED;00:52:09;
01/12/2020;Seek package from MercadoLibre;;00:22:39;
01/12/2020;College;Summarize AED;00:43:16;
01/12/2020;Eat;;01:00:00;
01/12/2020;College;Summarize AED;02:01:32;
01/12/2020;Training,Eat,Coffee;;02:26:01;
01/12/2020;College;Summarize AED;01:00:05;
01/12/2020;Eat;;00:50:02;
02/12/2020;College;Summarize AED;00:33:27;
02/12/2020;Sleep;;08:31:27;
02/12/2020;Eat;;00:42:00;
02/12/2020;College;Summarize AED,Practice AED;01:52:01;
02/12/2020;Videogames;;00:07:30;
02/12/2020;Eat;;00:49:00;
02/12/2020;Videogames;;00:56:04;
02/12/2020;College;Final exam PPR;00:38:35;
02/12/2020;College;Summarize AED,Practice AED;04:30:38;
02/12/2020;Eat;;00:26:36;
02/12/2020;College;Summarize AED;00:12:00;
03/12/2020;Sleep;;07:32:48;
03/12/2020;College;Final exam AED;06:35:23;
03/12/2020;Videogames;;00:19:55;
03/12/2020;Shower;;00:20:46;
03/12/2020;Work;;02:33:07;
03/12/2020;Eat;;00:46:14;
03/12/2020;Work;;01:45:11;
03/12/2020;Eat;;00:34:04;
04/12/2020;Work;;00:51:55;
04/12/2020;Sleep;;09:27:05;
04/12/2020;Statistics study;;01:52:29;
04/12/2020;Eat;;01:10:45;
04/12/2020;Wor;;03:04:44;
04/12/2020;Eat,Setup pc;;01:37:21;
04/12/2020;Work;;01:16:46;
04/12/2020;Training;;00:37:56;
04/12/2020;Work;;00:14:15;
05/12/2020;Eat;;01:09:50;
05/12/2020;Work;;00:15:08;
05/12/2020;Sleep;;08:05:41;
05/12/2020;Coffee,Chat with mother;;00:17:00;Mother
05/12/2020;Programs and updates;;02:52:17;
05/12/2020;Work;;00:17:26;
05/12/2020;Eat,Cook,Order and Cleanliness;Fried eggs;01:50:02;
05/12/2020;Work,Finances;;02:45:21;
05/12/2020;Eat;;00:36:53;
05/12/2020;Work;;02:59:35;
05/12/2020;Eat;;00:33:19;
06/12/2020;Work;;00:29:19;
06/12/2020;Sleep;;08:15:00;
06/12/2020;Work;;03:27:25;
06/12/2020;Eat;;00:40:00;
06/12/2020;Work;;01:17:21;
06/12/2020;Training;;01:26:34;
06/12/2020;Work;;00:32:52;
06/12/2020;Work;;00:18:00;
06/12/2020;Eat;;01:06:49;
06/12/2020;Work;;02:06:28;
06/12/2020;Work;;00:19:08;
07/12/2020;Sleep;;07:36:32;
07/12/2020;Coffee;;00:09:12;
07/12/2020;College;Summarize ASI,Practice ASI;01:51:50;
07/12/2020;Eat;;01:00:50;
07/12/2020;College;Summarize ASI;02:15:55;
07/12/2020;Eat;;01:03:22;
07/12/2020;College;Summarize ASI;01:40:08;
07/12/2020;Statistics study;;01:08:10;
08/12/2020;Eat;;00:45:00;
08/12/2020;Statistics study;;00:10:47;
08/12/2020;Sleep;;07:40:00;
08/12/2020;College;Summarize ASI;01:04:01;
08/12/2020;Eat;;00:46:47;
08/12/2020;College;Practice ASI;00:45:45;
08/12/2020;Statistics study;;00:35:44;
08/12/2020;Videogames;;00:16:22;
08/12/2020;Eat,Statistics study;;01:26:19;
08/12/2020;Shower;;00:33:03;
08/12/2020;College;Summarize ASI;03:01:21;
08/12/2020;Work;;00:16:00;
08/12/2020;Eat;;01:00:00;
09/12/2020;Sleep;;07:54:07;
09/12/2020;Coffe;;00:22:03;
09/12/2020;College;;01:49:32;
09/12/2020;Eat;;00:54:23;
09/12/2020;College;Summarize ASI;01:53:32;
09/12/2020;Statistics study;;00:38:27;
09/12/2020;Shower,Eat;;00:30:10;
09/12/2020;Statistics study;;00:41:54;
09/12/2020;College;Practice ASI;01:11:38;
09/12/2020;Eat;;00:42:31;
10/12/2020;Statistics study;;00:38:50;
10/12/2020;Sleep;;08:45:00;
10/12/2020;Coffee;;00:20:18;
10/12/2020;College;Practice ASI;01:51:05;
10/12/2020;Eat,Order and Cleanliness,Coffee;;01:13:33;
10/12/2020;College;;01:59:05;
10/12/2020;Eat;;00:27:21;
10/12/2020;College;Summarize ASI;01:19:16;
10/12/2020;Statistics study;;00:12:57;
11/12/2020;Eat,Order and Cleanliness;;01:36:22;
11/12/2020;Sleep;;09:15:15;
11/12/2020;College;Summarize ASI;01:11:46;
11/12/2020;Eat;;01:11:23;
11/12/2020;College;Practice ASI,Summarize ASI;01:54:08;
11/12/2020;Eat;;01:05:06;
11/12/2020;Eat,Farm;;01:03:45;
11/12/2020;College;Summarize ASI;00:37:16;
12/12/2020;English;;00:28:02;
12/12/2020;Sleep;;08:00:00;
12/12/2020;College;Summarize ASI;00:18:00;
12/12/2020;Eat,Coffee;;00:15:00;
12/12/2020;College;Practice ASI;01:22:17;
12/12/2020;Eat;;01:12:01;
12/12/2020;Videogames;;00:24:01;
12/12/2020;College;Practice ASI;01:29:53;
12/12/2020;Eat;;00:51:52;
12/12/2020;College;Practice ASI;01:23:48;
12/12/2020;Eat;;00:53:40;
13/12/2020;Sleep;;09:13:16;
13/12/2020;College;Practice ASI;01:45:45;
13/12/2020;Videogames;;00:45:40;
13/12/2020;English;;00:43:00;
13/12/2020;Eat;;01:33:56;
13/12/2020;College,English;;02:20:21;
13/12/2020;English;;00:36:07;
13/12/2020;College;Practice ASI;01:01:12;
13/12/2020;Videogames;;00:22:47;
14/12/2020;Eat,Order and Cleanliness;;01:50:51;
14/12/2020;Sleep;;08:06:06;
14/12/2020;Eat,Coffee;;00:31:01;
14/12/2020;College;Summarize ASI;00:39:00;
14/12/2020;Eat;;00:40:00;
14/12/2020;College;Final exam ASI 2nd intent;02:36:49;
14/12/2020;English;;00:40:00;
14/12/2020;Eat;;00:40:00;
14/12/2020;English;;00:26:56;
14/12/2020;Statistics study;;01:53:30;
14/12/2020;Statistics study;;00:13:22;
14/12/2020;Eat,Order and Cleanliness;;00:45:39;
15/12/2020;Statistics study;;00:17:36;
15/12/2020;Sleep;;07:23:22;
15/12/2020;Statistics study;;01:09:26;
15/12/2020;Eat;;00:27:01;
15/12/2020;Statistics study;;01:48:55;
15/12/2020;Statistics study;;00:22:00;
15/12/2020;Eat;;01:10:00;
15/12/2020;Videogames;;00:47:23;
15/12/2020;Statistics study;;01:45:46;
15/12/2020;Farm;;02:10:29;
15/12/2020;Statistics study;;01:36:45;
16/12/2020;Eat;;01:36:01;
16/12/2020;Sleep;;08:00:00;
16/12/2020;Eat,Coffee;;00:11:29;
16/12/2020;Portfolio developing;Project TimeAdministrator;02:22:17;
16/12/2020;Eat;;00:36:50;
16/12/2020;Videogames;;00:30:00;
16/12/2020;Portfolio developing;Project TimeAdministrator;02:37:16;
16/12/2020;Training;;00:50:00;
16/12/2020;Portfolio developing;Project TimeAdministrator;03:02:26;
17/12/2020;Eat;;00:58:56;
17/12/2020;Portfolio developing;Project TimeAdministrator;00:17:16;
17/12/2020;Videogames;;00:12:35;
17/12/2020;Sleep;;08:40:00;
17/12/2020;Portfolio developing,English;Project TimeAdministrator;02:16:02;
17/12/2020;Shower;;00:20:44;
17/12/2020;Eat;;00:36:12;
17/12/2020;Videogames;;00:23:00;
17/12/2020;Setup pc;;01:09:28;
17/12/2020;Portfolio developing;Project TimeAdministrator;01:41:06;
17/12/2020;Training;;00:57:02;
17/12/2020;Videogames;;00:39:06;
17/12/2020;Portfolio developing;Project TimeAdministrator;01:42:04;
17/12/2020;Eat,Setup pc;;01:32:50;
18/12/2020;Sleep;;07:49:12;
18/12/2020;Coffee,Setup pc;;00:21:00;
18/12/2020;Portfolio developing;Project TimeAdministrator;02:20:58;
18/12/2020;Eat;;00:33:33;
18/12/2020;Portfolio developing;Project TimeAdministrator;01:31:05;
18/12/2020;Training;;01:00:48;
18/12/2020;Eat,Videogames;;01:07:25;
18/12/2020;Portfolio developing;Project TimeAdministrator;02:06:11;
18/12/2020;Eat;;01:02:33;
19/12/2020;Videogames;;00:22:57;
19/12/2020;Socialize;;04:43:25;Medelyn,Mia,Tatiana,Finn
19/12/2020;Sleep;;07:00:00;
19/12/2020;Portfolio developing;Project TimeAdministrator;01:12:54;
19/12/2020;Eat;;01:00:00;
19/12/2020;Portfolio developing;Project TimeAdministrator;01:36:47;
20/12/2020;Socialize;;11:21:25;Tiana,Medelyn,Mia,Raymond,Ethan,Julian,Taylee,Vincent,Maya,Nery
20/12/2020;Sleep;;06:32:33;
20/12/2020;Eat;;00:46:27;
20/12/2020;Videogames;;00:29:52;
20/12/2020;Portfolio developing,English;Project TimeAdministrator;02:42:00;
20/12/2020;Videogames;;00:33:08;
20/12/2020;Training,Eat;;01:34:14;
20/12/2020;Eat;;02:00:00;
21/12/2020;Videogames;;00:13:43;
21/12/2020;Sleep;;09:10:00;
21/12/2020;Portfolio developing;Project TimeAdministrator;01:17:01;
21/12/2020;Eat;;00:37:50;
21/12/2020;Videogames;;00:42:55;
21/12/2020;Portfolio developing,English;Project TimeAdministrator;02:01:14;
21/12/2020;Training,Eat,Shower;;01:33:43;
21/12/2020;Portfolio developing;Project TimeAdministrator;00:41:21;
21/12/2020;Portfolio developing;Project TimeAdministrator;00:43:39;
22/12/2020;Eat;;01:02:59;
22/12/2020;Portfolio developing;Project TimeAdministrator;00:12:09;
22/12/2020;Sleep;;08:51:07;
22/12/2020;Portfolio developing;Project TimeAdministrator;00:56:28;
22/12/2020;Find for father to farm;;00:32:08;Father
22/12/2020;Portfolio developing;Project TimeAdministrator;00:12:00;
22/12/2020;Eat,Order and Cleanliness,Coffee;;01:07:16;
23/12/2020;Eat,Order and Cleanliness;;00:43:59;
23/12/2020;Databases study;MySql;00:48:18;
23/12/2020;Sleep;;08:30:00;
23/12/2020;Coffee;;00:10:54;
23/12/2020;Databases study;MySql;02:08:33;
23/12/2020;Eat,Order and Cleanliness;;01:25:57;
23/12/2020;Videogames;;00:22:22;
23/12/2020;Databases study;MySql;00:52:34;
23/12/2020;Music;;00:15:55;
23/12/2020;Music;;00:45:19;
23/12/2020;Socialize;;01:51:37;Emmett,Miam,Raymond
23/12/2020;Databases study;MySql;00:50:07;
23/12/2020;Music;;00:39:42;
23/12/2020;Trainnig;;00:36:29;
24/12/2020;Eat;;01:21:47;
24/12/2020;Databases study;MySql;00:12:00;
24/12/2020;Sleep;;10:00:00;
24/12/2020;Databases study;MySql;01:37:59;
24/12/2020;Eat,Order and Cleanliness;;00:52:56;
24/12/2020;Videogames;;00:29:08;
24/12/2020;Databases study;MySql;00:57:40;
24/12/2020;Portfolio developing;Project TimeAdministrator;01:40:55;
25/12/2020;Eat;;02:43:09;
25/12/2020;Videogames;;00:25:09;
25/12/2020;Socialize;;04:12:14;Emmet,Medelyn,Mia,Tatiana,Raymond,Rowan,Riley,Freya,Lucy,Tiana
25/12/2020;Sleep;;07:31:49;
25/12/2020;Portfolio developing;Project TimeAdministrator;00:49:08;
25/12/2020;Eat;;01:02:12;
25/12/2020;Portfolio developing;Project TimeAdministrator;01:48:02;
25/12/2020;Videogames;;00:24:06;
25/12/2020;Portfolio developing;Project TimeAdministrator;00:23:33;
26/12/2020;Eat,Order and Cleanliness,Film;;02:22:48;
26/12/2020;Portfolio developing;Project TimeAdministrator;00:15:39;
26/12/2020;Sleep;;09:37:44;
26/12/2020;Portfolio developing;Project TimeAdministrator;01:03:41;
26/12/2020;Eat,Videogames,Coffee;;02:01:33;
26/12/2020;Portfolio developing;Project TimeAdministrator;03:04:01;
26/12/2020;Training;;00:47:44;
